trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.023813542351995322}",25,0,34.305818372373665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.6, 'e': 0.023337271504955414}",30,2,42.87204744027974,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.022870526074856307}",25,9,29.53556630303688,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.6, 'e': 0.02241311555335918}",20,8,21.32066836307019,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.6, 'e': 0.021964853242291995}",25,14,22.18413907527249,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.021525556177446156}",25,13,22.000017993425935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.6, 'e': 0.02109504505389723}",25,8,6.760859752376426,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.020673144152819286}",25,0,35.42987386076997,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.6, 'e': 0.0202596812697629}",20,11,16.805070058334106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.6, 'e': 0.019854487644367643}",30,15,22.75305400918394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.01945739789148029}",20,0,6.65418368736292,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
196,False,"{'a': 0.6, 'e': 0.019068249933650683}",25,6,-11.148019156994549,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.6, 'e': 0.01868688493497767}",25,5,21.923751385975358,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.018313147236278113}",25,7,16.159814694554314,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.6, 'e': 0.017946884291552553}",25,8,29.66684530783079,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.0175879466057215}",20,8,-0.1244455735038219,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.01723618767360707}",25,19,11.345360317599123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.01689146392013493}",25,11,26.5146101255286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.6, 'e': 0.01655363464173223}",30,16,25.017055911078344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.016222561948897585}",25,0,-15.86090528641289,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
205,False,"{'a': 0.6, 'e': 0.015898110709919634}",30,16,23.895043592391666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.6, 'e': 0.01558014849572124}",20,10,18.82648495905012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.6, 'e': 0.015268545525806814}",30,1,41.42468294625231,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.6, 'e': 0.014963174615290679}",25,0,-41.85325720277091,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
209,False,"{'a': 0.6, 'e': 0.014663911122984865}",30,0,43.883457608945115,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,False,"{'a': 0.6, 'e': 0.014370632900525168}",20,9,17.409132622413246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.014083220242514663}",20,6,27.25524290335453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.01380155583766437}",20,8,21.68966046156785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.6, 'e': 0.013525524720911083}",25,0,-42.06605660305802,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
214,False,"{'a': 0.6, 'e': 0.01325501422649286}",20,8,21.13318050212086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.6, 'e': 0.012989913941963003}",30,20,15.344512534993642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.6, 'e': 0.012730115663123744}",25,10,26.386501298902154,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.012475513349861267}",20,5,1.9648760684247029,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
218,False,"{'a': 0.6, 'e': 0.012226003082864043}",20,6,18.443642129696773,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.011981483021206761}",25,13,20.522308996818968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.6, 'e': 0.011741853360782626}",20,8,22.64886779953941,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.011507016293566973}",30,2,45.07988861789462,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.6, 'e': 0.011276875967695634}",20,12,16.67274214391211,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.6, 'e': 0.01105133844834172}",20,13,12.260156611904282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.6, 'e': 0.010830311679374887}",30,11,28.809070984727335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.6, 'e': 0.010613705445787387}",20,0,25.271176011774077,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.010401431336871641}",25,13,21.61380074123576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.010193402710134207}",25,0,40.29163293698599,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.6, 'e': 0.009989534655931522}",30,0,49.62423605069839,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.6, 'e': 0.009789743962812892}",25,10,26.388334350730993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.6, 'e': 0.009593949083556635}",25,8,-9.192912165304971,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.6, 'e': 0.009402070101885502}",20,0,34.32850740954225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
232,False,"{'a': 0.6, 'e': 0.009214028699847792}",20,7,22.750494992024954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.6, 'e': 0.009029748125850836}",35,9,0.5096610175230598,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
234,False,"{'a': 0.6, 'e': 0.008849153163333819}",30,18,19.54163863303181,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.008672170100067142}",20,15,9.293689108641937,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.0084987266980658}",25,18,13.028008334104372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.008328752164104482}",20,1,25.187852048435403,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.6, 'e': 0.008162177120822393}",20,0,25.70308132254114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.6, 'e': 0.007998933578405944}",20,4,29.172208419785804,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.6, 'e': 0.007838954906837826}",25,0,27.982032964247146,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.6, 'e': 0.007682175808701069}",20,4,25.385342250458997,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.007528532292527048}",25,15,19.721117639339965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.007377961646676506}",20,11,17.43133939977345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.6, 'e': 0.007230402413742976}",20,13,11.649604105175989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.007085794365468116}",20,7,23.929644304166406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.006944078478158754}",25,11,27.795115928902977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.006805196908595579}",20,14,8.844989405949265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.6, 'e': 0.006669092970423667}",25,14,20.69938664259141,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.006535711111015194}",25,14,18.698064158770027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.6, 'e': 0.00640499688879489}",20,15,8.108909601120345,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.0062768969510189915}",25,13,22.271544962812605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.006151359011998612}",25,16,14.411058018582391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.00602833183175864}",30,20,19.457734231145093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.005907765195123467}",25,11,24.83015739170962,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.6, 'e': 0.005789609891220997}",30,0,42.754125371131614,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.6, 'e': 0.005673817693396577}",30,21,15.801995961127847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.6, 'e': 0.0055603413395286455}",30,7,34.088009973672456,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.6, 'e': 0.005449134512738073}",25,14,18.081953215307895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.005340151822483311}",20,16,9.45563066887027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.005233348786033645}",20,5,-56.39195281824807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
261,False,"{'a': 0.6, 'e': 0.005128681810312972}",25,16,6.843432522571057,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.005026108174106712}",25,12,14.145482080268316,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.6, 'e': 0.004925586010624578}",25,5,34.31602163405979,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.0048270742904120865}",25,12,20.818445782272576,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.6, 'e': 0.0047305328046038445}",30,0,42.4655693126863,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.6, 'e': 0.004635922148511768}",20,15,9.985710387762623,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.004543203705541532}",30,16,26.514896479244815,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.004452339631430702}",25,2,39.89991563170842,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.004363292838802087}",25,15,17.897204824365666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.6, 'e': 0.004276026982026045}",20,6,26.023657051708195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.004190506442385524}",25,0,40.08910381600758,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.004106696313537814}",25,3,-4.481742649187015,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
273,False,"{'a': 0.6, 'e': 0.004024562387267058}",20,0,26.604698643344904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.6, 'e': 0.003944071139521717}",25,6,31.756531566436134,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.0038651897167312817}",20,8,21.800206086346343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.003787885922396656}",20,15,9.451060578569027,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 0.003712128203948723}",25,0,-23.90153995933942,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
278,False,"{'a': 0.6, 'e': 0.0036378856398697483}",25,14,22.435687567654817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.0035651279270723533}",25,17,14.399703644272808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.003493825368530906}",25,18,11.892062945349393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.6, 'e': 0.003423948861160288}",20,10,19.76826255875507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.6, 'e': 0.003355469883937082}",25,0,37.52201982961709,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.6, 'e': 0.0032883604862583406}",20,8,23.094137149542355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.0032225932765331737}",25,0,17.192208331423444,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
285,False,"{'a': 0.6, 'e': 0.00315814141100251}",20,13,14.661576006773018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.00309497858278246}",25,13,22.872739521064723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.6, 'e': 0.0030330790111268106}",20,8,21.170087103089728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.0029724174309042743}",20,10,17.11100134852237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.6, 'e': 0.0029129690822861888}",25,11,23.413250078246403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.002854709700640465}",20,0,32.74497646085539,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.6, 'e': 0.0027976155066276555}",25,15,3.946374069651676,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.0027416631964951024}",35,9,-0.988384602896633,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
293,False,"{'a': 0.6, 'e': 0.0026868299325652004}",25,7,30.864784083158135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 0.0026330933339138965}",20,12,9.263460885521928,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 0.0025804314672356185}",25,2,38.88304249019286,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 0.002528822837890906}",25,11,23.598270683648526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.0024782463811330877}",25,0,34.190128047918094,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.6, 'e': 0.002428681453510426}",30,16,26.71100462036467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.0023801078244402173}",30,22,15.352623088428539,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.002332505667951413}",20,0,33.64440287663074,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
301,False,"{'a': 0.6, 'e': 0.002285855554592385}",20,0,26.334979911217903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.6, 'e': 0.002240138443500537}",25,15,19.662731411118717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.6, 'e': 0.002195335674630526}",20,16,8.437186998886535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.0021514289611379157}",35,8,44.039991793280706,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 0.0021084003819151573}",30,6,36.36530483623319,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.002066232374276854}",25,17,16.680510317149835,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 0.002024907726791317}",20,0,35.5029584609181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.6, 'e': 0.0019844095722554907}",25,0,38.33711323468946,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.6, 'e': 0.0019447213808103808}",20,4,-11.285012677017313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
310,False,"{'a': 0.6, 'e': 0.0019058269531941731}",25,10,29.549111281522123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.0018677104141302896}",30,6,38.36455698279752,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.6, 'e': 0.0018303562058476837}",25,15,16.400067994420876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.0017937490817307301}",20,15,9.584184901364207,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.0017578741000961154}",30,2,42.49249692008148,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.6, 'e': 0.001722716618094193}",20,12,13.425285628842918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.0016882622857323092}",20,2,31.14999656180072,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 0.001654497040017663}",30,20,16.504130442105875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.0016214070992173098}",20,6,21.934139199062546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.0015889789572329635}",30,6,37.405246693692824,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.0015571993780883042}",20,7,21.933034503364198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.6, 'e': 0.001526055390526538}",30,19,17.9982485255022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.0014955342827160073}",20,3,30.022824575784373,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.001465623597061687}",35,19,26.458027425563554,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.6, 'e': 0.0014363111251204533}",25,12,24.929228986738256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.0014075849026180442}",20,14,12.427580085211407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.0013794332045656834}",25,0,39.25913756087083,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.0013518445404743697}",25,7,23.264705161742167,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.6, 'e': 0.0013248076496648823}",25,17,13.734785112439123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.0012983114966715846}",20,0,27.14248560989246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.6, 'e': 0.0012723452667381529}",20,0,28.43504390341649,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.6, 'e': 0.0012468983614033898}",20,8,10.525818577960836,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.001221960394175322}",20,9,21.450345279003812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.0011975211862918155}",25,10,27.10323480842703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.0011735707625659792}",20,0,33.27128574424041,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.6, 'e': 0.0011500993473146596}",25,17,17.759488846012427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.0011270973603683663}",25,0,36.65775503160508,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.6, 'e': 0.001104555413160999}",20,15,9.083327606785273,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.001082464304897779}",20,4,28.650719550112115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.0010608150187998234}",25,7,29.51719727059051,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.6, 'e': 0.0010395987184238268}",30,7,30.925947697809434,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.0010188067440553505}",25,8,25.48474374493068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.0009984306091742434}",20,6,18.549502580238347,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.6, 'e': 0.0009784619969907585}",20,14,9.323020646916879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.6, 'e': 0.0009588927570509432}",20,2,32.413028840780726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
